Prompt,Label
"{""Get the details of all campaigns that have a start date later than '2022-01-01' and are of type 'email' [SEP] inventory""}",0
"{""Get the details of all campaigns that have a start date later than '2022-01-01' and are of type 'email' [SEP] order_items""}",0
"{'What is the number of customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with the total discount amount redeemed and the total number of helpful votes received by reviews submitted by these customers, grouped by the loyalty program tier level? [SEP] customers_loyalty_program'}",1
"{'What is the number of customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with the total discount amount redeemed and the total number of helpful votes received by reviews submitted by these customers, grouped by the loyalty program tier level? [SEP] product_reviews_and_ratings'}",1
"{'What is the number of customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with the total discount amount redeemed and the total number of helpful votes received by reviews submitted by these customers, grouped by the loyalty program tier level? [SEP] campaigns'}",0
"{'What is the number of customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with the total discount amount redeemed and the total number of helpful votes received by reviews submitted by these customers, grouped by the loyalty program tier level? [SEP] cart'}",0
"{'What is the number of customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with the total discount amount redeemed and the total number of helpful votes received by reviews submitted by these customers, grouped by the loyalty program tier level? [SEP] transactions_and_payments'}",0
"{'What is the number of customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with the total discount amount redeemed and the total number of helpful votes received by reviews submitted by these customers, grouped by the loyalty program tier level? [SEP] suppliers'}",0
"{'What is the number of customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with the total discount amount redeemed and the total number of helpful votes received by reviews submitted by these customers, grouped by the loyalty program tier level? [SEP] orders'}",0
"{'What is the number of customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with the total discount amount redeemed and the total number of helpful votes received by reviews submitted by these customers, grouped by the loyalty program tier level? [SEP] events'}",0
"{'What is the number of customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with the total discount amount redeemed and the total number of helpful votes received by reviews submitted by these customers, grouped by the loyalty program tier level? [SEP] products'}",0
"{'What is the number of customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with the total discount amount redeemed and the total number of helpful votes received by reviews submitted by these customers, grouped by the loyalty program tier level? [SEP] wishlist'}",0
"{'What is the number of customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with the total discount amount redeemed and the total number of helpful votes received by reviews submitted by these customers, grouped by the loyalty program tier level? [SEP] customerInfo'}",1
"{'What is the number of customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with the total discount amount redeemed and the total number of helpful votes received by reviews submitted by these customers, grouped by the loyalty program tier level? [SEP] refunds_returns'}",0
"{'What is the number of customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with the total discount amount redeemed and the total number of helpful votes received by reviews submitted by these customers, grouped by the loyalty program tier level? [SEP] inventory'}",0
"{'What is the number of customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with the total discount amount redeemed and the total number of helpful votes received by reviews submitted by these customers, grouped by the loyalty program tier level? [SEP] shipping'}",0
"{'What is the number of customers who are eligible for special promotions and have accumulated more than 1000 loyalty points, along with the total discount amount redeemed and the total number of helpful votes received by reviews submitted by these customers, grouped by the loyalty program tier level? [SEP] order_items'}",0
"{'Find the number of orders shipped in the past 24 hours, grouped by shipping status. [SEP] shipping'}",1
"{'Find the number of orders shipped in the past 24 hours, grouped by shipping status. [SEP] orders'}",1
"{'Find the number of orders shipped in the past 24 hours, grouped by shipping status. [SEP] order_items'}",0
"{'Find the number of orders shipped in the past 24 hours, grouped by shipping status. [SEP] cart'}",0
"{'Find the number of orders shipped in the past 24 hours, grouped by shipping status. [SEP] inventory'}",0
"{'Find the number of orders shipped in the past 24 hours, grouped by shipping status. [SEP] transactions_and_payments'}",0
"{'Find the number of orders shipped in the past 24 hours, grouped by shipping status. [SEP] refunds_returns'}",0
"{'Find the number of orders shipped in the past 24 hours, grouped by shipping status. [SEP] product_reviews_and_ratings'}",0
"{'Find the number of orders shipped in the past 24 hours, grouped by shipping status. [SEP] events'}",0
"{'Find the number of orders shipped in the past 24 hours, grouped by shipping status. [SEP] customers_loyalty_program'}",0
"{'Find the number of orders shipped in the past 24 hours, grouped by shipping status. [SEP] wishlist'}",0
"{'Find the number of orders shipped in the past 24 hours, grouped by shipping status. [SEP] products'}",0
"{'Find the number of orders shipped in the past 24 hours, grouped by shipping status. [SEP] suppliers'}",0
"{'Find the number of orders shipped in the past 24 hours, grouped by shipping status. [SEP] campaigns'}",0
"{'Find the number of orders shipped in the past 24 hours, grouped by shipping status. [SEP] customerInfo'}",0
"{'Find all non-premium customers who have not placed any orders this year and have a subscription, list their email, phone number, and last login date. [SEP] customers_loyalty_program'}",0
"{'Find all non-premium customers who have not placed any orders this year and have a subscription, list their email, phone number, and last login date. [SEP] customerInfo'}",1
"{'Find all non-premium customers who have not placed any orders this year and have a subscription, list their email, phone number, and last login date. [SEP] shipping'}",0
"{'Find all non-premium customers who have not placed any orders this year and have a subscription, list their email, phone number, and last login date. [SEP] campaigns'}",0
"{'Find all non-premium customers who have not placed any orders this year and have a subscription, list their email, phone number, and last login date. [SEP] orders'}",1
"{'Find all non-premium customers who have not placed any orders this year and have a subscription, list their email, phone number, and last login date. [SEP] events'}",0
"{'Find all non-premium customers who have not placed any orders this year and have a subscription, list their email, phone number, and last login date. [SEP] suppliers'}",0
"{'Find all non-premium customers who have not placed any orders this year and have a subscription, list their email, phone number, and last login date. [SEP] transactions_and_payments'}",0
"{'Find all non-premium customers who have not placed any orders this year and have a subscription, list their email, phone number, and last login date. [SEP] cart'}",0
"{'Find all non-premium customers who have not placed any orders this year and have a subscription, list their email, phone number, and last login date. [SEP] product_reviews_and_ratings'}",0
"{'Find all non-premium customers who have not placed any orders this year and have a subscription, list their email, phone number, and last login date. [SEP] refunds_returns'}",0
"{'Find all non-premium customers who have not placed any orders this year and have a subscription, list their email, phone number, and last login date. [SEP] wishlist'}",0
"{'Find all non-premium customers who have not placed any orders this year and have a subscription, list their email, phone number, and last login date. [SEP] inventory'}",0
"{'Find all non-premium customers who have not placed any orders this year and have a subscription, list their email, phone number, and last login date. [SEP] products'}",0
"{'Find all non-premium customers who have not placed any orders this year and have a subscription, list their email, phone number, and last login date. [SEP] order_items'}",0
"{""What is the average shipping cost for orders that have been shipped and have a shipping status of 'delivered'? [SEP] shipping""}",1
"{""What is the average shipping cost for orders that have been shipped and have a shipping status of 'delivered'? [SEP] orders""}",1
"{""What is the average shipping cost for orders that have been shipped and have a shipping status of 'delivered'? [SEP] order_items""}",0
"{""What is the average shipping cost for orders that have been shipped and have a shipping status of 'delivered'? [SEP] cart""}",0
"{""What is the average shipping cost for orders that have been shipped and have a shipping status of 'delivered'? [SEP] transactions_and_payments""}",0
"{""What is the average shipping cost for orders that have been shipped and have a shipping status of 'delivered'? [SEP] inventory""}",0
"{""What is the average shipping cost for orders that have been shipped and have a shipping status of 'delivered'? [SEP] refunds_returns""}",0
"{""What is the average shipping cost for orders that have been shipped and have a shipping status of 'delivered'? [SEP] suppliers""}",0
"{""What is the average shipping cost for orders that have been shipped and have a shipping status of 'delivered'? [SEP] campaigns""}",0
"{""What is the average shipping cost for orders that have been shipped and have a shipping status of 'delivered'? [SEP] products""}",0
"{""What is the average shipping cost for orders that have been shipped and have a shipping status of 'delivered'? [SEP] product_reviews_and_ratings""}",0
"{""What is the average shipping cost for orders that have been shipped and have a shipping status of 'delivered'? [SEP] wishlist""}",0
"{""What is the average shipping cost for orders that have been shipped and have a shipping status of 'delivered'? [SEP] events""}",0
"{""What is the average shipping cost for orders that have been shipped and have a shipping status of 'delivered'? [SEP] customers_loyalty_program""}",0
"{""What is the average shipping cost for orders that have been shipped and have a shipping status of 'delivered'? [SEP] customerInfo""}",0
"{""What are the order IDs and shipping costs for orders that have been shipped and have a shipping status of 'delivered'? [SEP] shipping""}",1
"{""What are the order IDs and shipping costs for orders that have been shipped and have a shipping status of 'delivered'? [SEP] orders""}",1
"{""What are the order IDs and shipping costs for orders that have been shipped and have a shipping status of 'delivered'? [SEP] order_items""}",0
"{""What are the order IDs and shipping costs for orders that have been shipped and have a shipping status of 'delivered'? [SEP] transactions_and_payments""}",0
"{""What are the order IDs and shipping costs for orders that have been shipped and have a shipping status of 'delivered'? [SEP] refunds_returns""}",0
"{""What are the order IDs and shipping costs for orders that have been shipped and have a shipping status of 'delivered'? [SEP] cart""}",0
"{""What are the order IDs and shipping costs for orders that have been shipped and have a shipping status of 'delivered'? [SEP] inventory""}",0
"{""What are the order IDs and shipping costs for orders that have been shipped and have a shipping status of 'delivered'? [SEP] suppliers""}",0
"{""What are the order IDs and shipping costs for orders that have been shipped and have a shipping status of 'delivered'? [SEP] products""}",0
"{""What are the order IDs and shipping costs for orders that have been shipped and have a shipping status of 'delivered'? [SEP] customers_loyalty_program""}",0
"{""What are the order IDs and shipping costs for orders that have been shipped and have a shipping status of 'delivered'? [SEP] product_reviews_and_ratings""}",0
"{""What are the order IDs and shipping costs for orders that have been shipped and have a shipping status of 'delivered'? [SEP] events""}",0
"{""What are the order IDs and shipping costs for orders that have been shipped and have a shipping status of 'delivered'? [SEP] campaigns""}",0
"{""What are the order IDs and shipping costs for orders that have been shipped and have a shipping status of 'delivered'? [SEP] wishlist""}",0
"{""What are the order IDs and shipping costs for orders that have been shipped and have a shipping status of 'delivered'? [SEP] customerInfo""}",0
{'Find the total revenue generated for each campaign along with the total shipping cost for the corresponding orders [SEP] campaigns'},1
{'Find the total revenue generated for each campaign along with the total shipping cost for the corresponding orders [SEP] shipping'},1
{'Find the total revenue generated for each campaign along with the total shipping cost for the corresponding orders [SEP] orders'},1
{'Find the total revenue generated for each campaign along with the total shipping cost for the corresponding orders [SEP] order_items'},0
{'Find the total revenue generated for each campaign along with the total shipping cost for the corresponding orders [SEP] transactions_and_payments'},0
{'Find the total revenue generated for each campaign along with the total shipping cost for the corresponding orders [SEP] cart'},0
{'Find the total revenue generated for each campaign along with the total shipping cost for the corresponding orders [SEP] events'},0
{'Find the total revenue generated for each campaign along with the total shipping cost for the corresponding orders [SEP] product_reviews_and_ratings'},0
{'Find the total revenue generated for each campaign along with the total shipping cost for the corresponding orders [SEP] refunds_returns'},0
{'Find the total revenue generated for each campaign along with the total shipping cost for the corresponding orders [SEP] inventory'},0
{'Find the total revenue generated for each campaign along with the total shipping cost for the corresponding orders [SEP] customers_loyalty_program'},0
{'Find the total revenue generated for each campaign along with the total shipping cost for the corresponding orders [SEP] products'},0
{'Find the total revenue generated for each campaign along with the total shipping cost for the corresponding orders [SEP] suppliers'},0
{'Find the total revenue generated for each campaign along with the total shipping cost for the corresponding orders [SEP] wishlist'},0
{'Find the total revenue generated for each campaign along with the total shipping cost for the corresponding orders [SEP] customerInfo'},0
{'List all customers who have a newsletter subscription and their wishlist items. [SEP] customers_loyalty_program'},0
{'List all customers who have a newsletter subscription and their wishlist items. [SEP] customerInfo'},1
{'List all customers who have a newsletter subscription and their wishlist items. [SEP] wishlist'},1
{'List all customers who have a newsletter subscription and their wishlist items. [SEP] shipping'},0
{'List all customers who have a newsletter subscription and their wishlist items. [SEP] orders'},0
{'List all customers who have a newsletter subscription and their wishlist items. [SEP] events'},0
{'List all customers who have a newsletter subscription and their wishlist items. [SEP] suppliers'},0
{'List all customers who have a newsletter subscription and their wishlist items. [SEP] cart'},0
{'List all customers who have a newsletter subscription and their wishlist items. [SEP] campaigns'},0
{'List all customers who have a newsletter subscription and their wishlist items. [SEP] transactions_and_payments'},0
{'List all customers who have a newsletter subscription and their wishlist items. [SEP] order_items'},0
{'List all customers who have a newsletter subscription and their wishlist items. [SEP] product_reviews_and_ratings'},0
{'List all customers who have a newsletter subscription and their wishlist items. [SEP] refunds_returns'},0
{'List all customers who have a newsletter subscription and their wishlist items. [SEP] products'},0
{'List all customers who have a newsletter subscription and their wishlist items. [SEP] inventory'},0
{'Find the total number of loyalty points for customers with free shipping eligibility and the average supplier rating of their suppliers. [SEP] customers_loyalty_program'},1
{'Find the total number of loyalty points for customers with free shipping eligibility and the average supplier rating of their suppliers. [SEP] shipping'},0
{'Find the total number of loyalty points for customers with free shipping eligibility and the average supplier rating of their suppliers. [SEP] suppliers'},1
{'Find the total number of loyalty points for customers with free shipping eligibility and the average supplier rating of their suppliers. [SEP] product_reviews_and_ratings'},0
{'Find the total number of loyalty points for customers with free shipping eligibility and the average supplier rating of their suppliers. [SEP] cart'},0
{'Find the total number of loyalty points for customers with free shipping eligibility and the average supplier rating of their suppliers. [SEP] orders'},1
{'Find the total number of loyalty points for customers with free shipping eligibility and the average supplier rating of their suppliers. [SEP] products'},1
{'Find the total number of loyalty points for customers with free shipping eligibility and the average supplier rating of their suppliers. [SEP] inventory'},0
{'Find the total number of loyalty points for customers with free shipping eligibility and the average supplier rating of their suppliers. [SEP] order_items'},0
{'Find the total number of loyalty points for customers with free shipping eligibility and the average supplier rating of their suppliers. [SEP] transactions_and_payments'},0
{'Find the total number of loyalty points for customers with free shipping eligibility and the average supplier rating of their suppliers. [SEP] wishlist'},0
{'Find the total number of loyalty points for customers with free shipping eligibility and the average supplier rating of their suppliers. [SEP] refunds_returns'},0
{'Find the total number of loyalty points for customers with free shipping eligibility and the average supplier rating of their suppliers. [SEP] customerInfo'},1
{'Find the total number of loyalty points for customers with free shipping eligibility and the average supplier rating of their suppliers. [SEP] campaigns'},0
{'Find the total number of loyalty points for customers with free shipping eligibility and the average supplier rating of their suppliers. [SEP] events'},0
"{""Find all reviews that have a sentiment analysis score greater than or equal to 0.8, and are from customers who have made at least 5 previous purchases, and have a review approval moderation status of 'Approved', and have a review moderator note containing the word 'Excellent', and are associated with products that have a standard retail price including tax greater than $50, and are from suppliers with an average supplier rating greater than or equal to 4.5, and are flagged as environmentally sustainable, and have a total number of verified reviews greater than or equal to 500. [SEP] product_reviews_and_ratings""}",1
"{""Find all reviews that have a sentiment analysis score greater than or equal to 0.8, and are from customers who have made at least 5 previous purchases, and have a review approval moderation status of 'Approved', and have a review moderator note containing the word 'Excellent', and are associated with products that have a standard retail price including tax greater than $50, and are from suppliers with an average supplier rating greater than or equal to 4.5, and are flagged as environmentally sustainable, and have a total number of verified reviews greater than or equal to 500. [SEP] suppliers""}",1
"{""Find all reviews that have a sentiment analysis score greater than or equal to 0.8, and are from customers who have made at least 5 previous purchases, and have a review approval moderation status of 'Approved', and have a review moderator note containing the word 'Excellent', and are associated with products that have a standard retail price including tax greater than $50, and are from suppliers with an average supplier rating greater than or equal to 4.5, and are flagged as environmentally sustainable, and have a total number of verified reviews greater than or equal to 500. [SEP] products""}",1
"{""Find all reviews that have a sentiment analysis score greater than or equal to 0.8, and are from customers who have made at least 5 previous purchases, and have a review approval moderation status of 'Approved', and have a review moderator note containing the word 'Excellent', and are associated with products that have a standard retail price including tax greater than $50, and are from suppliers with an average supplier rating greater than or equal to 4.5, and are flagged as environmentally sustainable, and have a total number of verified reviews greater than or equal to 500. [SEP] shipping""}",0
"{""Find all reviews that have a sentiment analysis score greater than or equal to 0.8, and are from customers who have made at least 5 previous purchases, and have a review approval moderation status of 'Approved', and have a review moderator note containing the word 'Excellent', and are associated with products that have a standard retail price including tax greater than $50, and are from suppliers with an average supplier rating greater than or equal to 4.5, and are flagged as environmentally sustainable, and have a total number of verified reviews greater than or equal to 500. [SEP] inventory""}",0
"{""Find all reviews that have a sentiment analysis score greater than or equal to 0.8, and are from customers who have made at least 5 previous purchases, and have a review approval moderation status of 'Approved', and have a review moderator note containing the word 'Excellent', and are associated with products that have a standard retail price including tax greater than $50, and are from suppliers with an average supplier rating greater than or equal to 4.5, and are flagged as environmentally sustainable, and have a total number of verified reviews greater than or equal to 500. [SEP] refunds_returns""}",0
"{""Find all reviews that have a sentiment analysis score greater than or equal to 0.8, and are from customers who have made at least 5 previous purchases, and have a review approval moderation status of 'Approved', and have a review moderator note containing the word 'Excellent', and are associated with products that have a standard retail price including tax greater than $50, and are from suppliers with an average supplier rating greater than or equal to 4.5, and are flagged as environmentally sustainable, and have a total number of verified reviews greater than or equal to 500. [SEP] cart""}",0
"{""Find all reviews that have a sentiment analysis score greater than or equal to 0.8, and are from customers who have made at least 5 previous purchases, and have a review approval moderation status of 'Approved', and have a review moderator note containing the word 'Excellent', and are associated with products that have a standard retail price including tax greater than $50, and are from suppliers with an average supplier rating greater than or equal to 4.5, and are flagged as environmentally sustainable, and have a total number of verified reviews greater than or equal to 500. [SEP] wishlist""}",0
"{""Find all reviews that have a sentiment analysis score greater than or equal to 0.8, and are from customers who have made at least 5 previous purchases, and have a review approval moderation status of 'Approved', and have a review moderator note containing the word 'Excellent', and are associated with products that have a standard retail price including tax greater than $50, and are from suppliers with an average supplier rating greater than or equal to 4.5, and are flagged as environmentally sustainable, and have a total number of verified reviews greater than or equal to 500. [SEP] customers_loyalty_program""}",0
"{""Find all reviews that have a sentiment analysis score greater than or equal to 0.8, and are from customers who have made at least 5 previous purchases, and have a review approval moderation status of 'Approved', and have a review moderator note containing the word 'Excellent', and are associated with products that have a standard retail price including tax greater than $50, and are from suppliers with an average supplier rating greater than or equal to 4.5, and are flagged as environmentally sustainable, and have a total number of verified reviews greater than or equal to 500. [SEP] orders""}",0
"{""Find all reviews that have a sentiment analysis score greater than or equal to 0.8, and are from customers who have made at least 5 previous purchases, and have a review approval moderation status of 'Approved', and have a review moderator note containing the word 'Excellent', and are associated with products that have a standard retail price including tax greater than $50, and are from suppliers with an average supplier rating greater than or equal to 4.5, and are flagged as environmentally sustainable, and have a total number of verified reviews greater than or equal to 500. [SEP] order_items""}",0
"{""Find all reviews that have a sentiment analysis score greater than or equal to 0.8, and are from customers who have made at least 5 previous purchases, and have a review approval moderation status of 'Approved', and have a review moderator note containing the word 'Excellent', and are associated with products that have a standard retail price including tax greater than $50, and are from suppliers with an average supplier rating greater than or equal to 4.5, and are flagged as environmentally sustainable, and have a total number of verified reviews greater than or equal to 500. [SEP] campaigns""}",0
"{""Find all reviews that have a sentiment analysis score greater than or equal to 0.8, and are from customers who have made at least 5 previous purchases, and have a review approval moderation status of 'Approved', and have a review moderator note containing the word 'Excellent', and are associated with products that have a standard retail price including tax greater than $50, and are from suppliers with an average supplier rating greater than or equal to 4.5, and are flagged as environmentally sustainable, and have a total number of verified reviews greater than or equal to 500. [SEP] transactions_and_payments""}",0
"{""Find all reviews that have a sentiment analysis score greater than or equal to 0.8, and are from customers who have made at least 5 previous purchases, and have a review approval moderation status of 'Approved', and have a review moderator note containing the word 'Excellent', and are associated with products that have a standard retail price including tax greater than $50, and are from suppliers with an average supplier rating greater than or equal to 4.5, and are flagged as environmentally sustainable, and have a total number of verified reviews greater than or equal to 500. [SEP] events""}",0
"{""Find all reviews that have a sentiment analysis score greater than or equal to 0.8, and are from customers who have made at least 5 previous purchases, and have a review approval moderation status of 'Approved', and have a review moderator note containing the word 'Excellent', and are associated with products that have a standard retail price including tax greater than $50, and are from suppliers with an average supplier rating greater than or equal to 4.5, and are flagged as environmentally sustainable, and have a total number of verified reviews greater than or equal to 500. [SEP] customerInfo""}",1
{'What is the average supplier rating? [SEP] suppliers'},1
{'What is the average supplier rating? [SEP] product_reviews_and_ratings'},0
{'What is the average supplier rating? [SEP] inventory'},0
{'What is the average supplier rating? [SEP] shipping'},0
{'What is the average supplier rating? [SEP] products'},0
{'What is the average supplier rating? [SEP] cart'},0
{'What is the average supplier rating? [SEP] order_items'},0
{'What is the average supplier rating? [SEP] customers_loyalty_program'},0
{'What is the average supplier rating? [SEP] wishlist'},0
{'What is the average supplier rating? [SEP] campaigns'},0
{'What is the average supplier rating? [SEP] refunds_returns'},0
{'What is the average supplier rating? [SEP] orders'},0
{'What is the average supplier rating? [SEP] customerInfo'},0
{'What is the average supplier rating? [SEP] events'},0
{'What is the average supplier rating? [SEP] transactions_and_payments'},0
"{""Get the total amount of all refunds where the refund status is 'approved' and the refund method is 'credit'. [SEP] refunds_returns""}",1
"{""Get the total amount of all refunds where the refund status is 'approved' and the refund method is 'credit'. [SEP] transactions_and_payments""}",1
"{""Get the total amount of all refunds where the refund status is 'approved' and the refund method is 'credit'. [SEP] campaigns""}",0
"{""Get the total amount of all refunds where the refund status is 'approved' and the refund method is 'credit'. [SEP] shipping""}",0
"{""Get the total amount of all refunds where the refund status is 'approved' and the refund method is 'credit'. [SEP] customers_loyalty_program""}",0
"{""Get the total amount of all refunds where the refund status is 'approved' and the refund method is 'credit'. [SEP] cart""}",0
"{""Get the total amount of all refunds where the refund status is 'approved' and the refund method is 'credit'. [SEP] order_items""}",0
"{""Get the total amount of all refunds where the refund status is 'approved' and the refund method is 'credit'. [SEP] product_reviews_and_ratings""}",0
"{""Get the total amount of all refunds where the refund status is 'approved' and the refund method is 'credit'. [SEP] orders""}",0
"{""Get the total amount of all refunds where the refund status is 'approved' and the refund method is 'credit'. [SEP] suppliers""}",0
"{""Get the total amount of all refunds where the refund status is 'approved' and the refund method is 'credit'. [SEP] inventory""}",0
"{""Get the total amount of all refunds where the refund status is 'approved' and the refund method is 'credit'. [SEP] events""}",0
"{""Get the total amount of all refunds where the refund status is 'approved' and the refund method is 'credit'. [SEP] wishlist""}",0
"{""Get the total amount of all refunds where the refund status is 'approved' and the refund method is 'credit'. [SEP] products""}",0
"{""Get the total amount of all refunds where the refund status is 'approved' and the refund method is 'credit'. [SEP] customerInfo""}",0
{'What is the average revenue generated per campaign? [SEP] campaigns'},1
{'What is the average revenue generated per campaign? [SEP] events'},0
{'What is the average revenue generated per campaign? [SEP] customers_loyalty_program'},0
{'What is the average revenue generated per campaign? [SEP] orders'},1
{'What is the average revenue generated per campaign? [SEP] product_reviews_and_ratings'},0
{'What is the average revenue generated per campaign? [SEP] cart'},0
{'What is the average revenue generated per campaign? [SEP] transactions_and_payments'},1
{'What is the average revenue generated per campaign? [SEP] suppliers'},0
{'What is the average revenue generated per campaign? [SEP] order_items'},0
{'What is the average revenue generated per campaign? [SEP] inventory'},0
{'What is the average revenue generated per campaign? [SEP] wishlist'},0
{'What is the average revenue generated per campaign? [SEP] customerInfo'},0
{'What is the average revenue generated per campaign? [SEP] products'},0
{'What is the average revenue generated per campaign? [SEP] shipping'},0
{'What is the average revenue generated per campaign? [SEP] refunds_returns'},0
"{'Find all unique product identifiers where the standard retail price is greater than the promotional price, and the percentage discount is greater than 0. [SEP] products'}",1
"{'Find all unique product identifiers where the standard retail price is greater than the promotional price, and the percentage discount is greater than 0. [SEP] suppliers'}",0
"{'Find all unique product identifiers where the standard retail price is greater than the promotional price, and the percentage discount is greater than 0. [SEP] product_reviews_and_ratings'}",0
"{'Find all unique product identifiers where the standard retail price is greater than the promotional price, and the percentage discount is greater than 0. [SEP] inventory'}",0
"{'Find all unique product identifiers where the standard retail price is greater than the promotional price, and the percentage discount is greater than 0. [SEP] cart'}",0
"{'Find all unique product identifiers where the standard retail price is greater than the promotional price, and the percentage discount is greater than 0. [SEP] order_items'}",0
"{'Find all unique product identifiers where the standard retail price is greater than the promotional price, and the percentage discount is greater than 0. [SEP] wishlist'}",0
"{'Find all unique product identifiers where the standard retail price is greater than the promotional price, and the percentage discount is greater than 0. [SEP] customers_loyalty_program'}",0
"{'Find all unique product identifiers where the standard retail price is greater than the promotional price, and the percentage discount is greater than 0. [SEP] shipping'}",0
"{'Find all unique product identifiers where the standard retail price is greater than the promotional price, and the percentage discount is greater than 0. [SEP] campaigns'}",0
"{'Find all unique product identifiers where the standard retail price is greater than the promotional price, and the percentage discount is greater than 0. [SEP] transactions_and_payments'}",0
"{'Find all unique product identifiers where the standard retail price is greater than the promotional price, and the percentage discount is greater than 0. [SEP] refunds_returns'}",0
"{'Find all unique product identifiers where the standard retail price is greater than the promotional price, and the percentage discount is greater than 0. [SEP] events'}",0
"{'Find all unique product identifiers where the standard retail price is greater than the promotional price, and the percentage discount is greater than 0. [SEP] orders'}",0
"{'Find all unique product identifiers where the standard retail price is greater than the promotional price, and the percentage discount is greater than 0. [SEP] customerInfo'}",0
"{""List the shipping details for orders with a shipping status of 'shipped' in the last 30 days. [SEP] shipping""}",1
"{""List the shipping details for orders with a shipping status of 'shipped' in the last 30 days. [SEP] orders""}",1
"{""List the shipping details for orders with a shipping status of 'shipped' in the last 30 days. [SEP] inventory""}",0
"{""List the shipping details for orders with a shipping status of 'shipped' in the last 30 days. [SEP] order_items""}",0
"{""List the shipping details for orders with a shipping status of 'shipped' in the last 30 days. [SEP] transactions_and_payments""}",0
"{""List the shipping details for orders with a shipping status of 'shipped' in the last 30 days. [SEP] refunds_returns""}",0
"{""List the shipping details for orders with a shipping status of 'shipped' in the last 30 days. [SEP] cart""}",0
"{""List the shipping details for orders with a shipping status of 'shipped' in the last 30 days. [SEP] products""}",0
"{""List the shipping details for orders with a shipping status of 'shipped' in the last 30 days. [SEP] suppliers""}",0
"{""List the shipping details for orders with a shipping status of 'shipped' in the last 30 days. [SEP] customers_loyalty_program""}",0
"{""List the shipping details for orders with a shipping status of 'shipped' in the last 30 days. [SEP] product_reviews_and_ratings""}",0
"{""List the shipping details for orders with a shipping status of 'shipped' in the last 30 days. [SEP] wishlist""}",0
"{""List the shipping details for orders with a shipping status of 'shipped' in the last 30 days. [SEP] campaigns""}",0
"{""List the shipping details for orders with a shipping status of 'shipped' in the last 30 days. [SEP] events""}",0
"{""List the shipping details for orders with a shipping status of 'shipped' in the last 30 days. [SEP] customerInfo""}",0
{'Get the total discount amount redeemed and the last loyalty point update date for customers who have an accumulated loyalty points balance greater than 500 and are eligible for special promotions. [SEP] customers_loyalty_program'},1
{'Get the total discount amount redeemed and the last loyalty point update date for customers who have an accumulated loyalty points balance greater than 500 and are eligible for special promotions. [SEP] campaigns'},0
{'Get the total discount amount redeemed and the last loyalty point update date for customers who have an accumulated loyalty points balance greater than 500 and are eligible for special promotions. [SEP] transactions_and_payments'},0
{'Get the total discount amount redeemed and the last loyalty point update date for customers who have an accumulated loyalty points balance greater than 500 and are eligible for special promotions. [SEP] cart'},0
{'Get the total discount amount redeemed and the last loyalty point update date for customers who have an accumulated loyalty points balance greater than 500 and are eligible for special promotions. [SEP] suppliers'},0
{'Get the total discount amount redeemed and the last loyalty point update date for customers who have an accumulated loyalty points balance greater than 500 and are eligible for special promotions. [SEP] customerInfo'},1
{'Get the total discount amount redeemed and the last loyalty point update date for customers who have an accumulated loyalty points balance greater than 500 and are eligible for special promotions. [SEP] inventory'},0
{'Get the total discount amount redeemed and the last loyalty point update date for customers who have an accumulated loyalty points balance greater than 500 and are eligible for special promotions. [SEP] orders'},0
{'Get the total discount amount redeemed and the last loyalty point update date for customers who have an accumulated loyalty points balance greater than 500 and are eligible for special promotions. [SEP] events'},0
{'Get the total discount amount redeemed and the last loyalty point update date for customers who have an accumulated loyalty points balance greater than 500 and are eligible for special promotions. [SEP] product_reviews_and_ratings'},0
{'Get the total discount amount redeemed and the last loyalty point update date for customers who have an accumulated loyalty points balance greater than 500 and are eligible for special promotions. [SEP] shipping'},0
{'Get the total discount amount redeemed and the last loyalty point update date for customers who have an accumulated loyalty points balance greater than 500 and are eligible for special promotions. [SEP] products'},0
{'Get the total discount amount redeemed and the last loyalty point update date for customers who have an accumulated loyalty points balance greater than 500 and are eligible for special promotions. [SEP] wishlist'},0
{'Get the total discount amount redeemed and the last loyalty point update date for customers who have an accumulated loyalty points balance greater than 500 and are eligible for special promotions. [SEP] refunds_returns'},0
{'Get the total discount amount redeemed and the last loyalty point update date for customers who have an accumulated loyalty points balance greater than 500 and are eligible for special promotions. [SEP] order_items'},0
{'Retrieve the total number of loyalty points earned by customers who have made more than 5 orders and have free shipping eligibility. [SEP] customers_loyalty_program'},1
{'Retrieve the total number of loyalty points earned by customers who have made more than 5 orders and have free shipping eligibility. [SEP] shipping'},0
