Prompt,Label
{'Get the details of all wishlist items that have been added by customers who have made at least one purchase with a total transaction amount greater than $100. [SEP] cart'},0
{'Get the details of all wishlist items that have been added by customers who have made at least one purchase with a total transaction amount greater than $100. [SEP] customers_loyalty_program'},0
{'Get the details of all wishlist items that have been added by customers who have made at least one purchase with a total transaction amount greater than $100. [SEP] transactions_and_payments'},1
{'Get the details of all wishlist items that have been added by customers who have made at least one purchase with a total transaction amount greater than $100. [SEP] shipping'},0
{'Get the details of all wishlist items that have been added by customers who have made at least one purchase with a total transaction amount greater than $100. [SEP] orders'},1
{'Get the details of all wishlist items that have been added by customers who have made at least one purchase with a total transaction amount greater than $100. [SEP] customerInfo'},1
{'Retrieve the total number of customers who are eligible for special promotions and have an accumulated loyalty points balance greater than 1000. [SEP] customers_loyalty_program'},1
{'Retrieve the total number of customers who are eligible for special promotions and have an accumulated loyalty points balance greater than 1000. [SEP] campaigns'},0
{'Retrieve the total number of customers who are eligible for special promotions and have an accumulated loyalty points balance greater than 1000. [SEP] suppliers'},0
{'Retrieve the total number of customers who are eligible for special promotions and have an accumulated loyalty points balance greater than 1000. [SEP] customerInfo'},1
{'Calculate the total quantity of inventory that is past the expiry date for all products. [SEP] inventory'},1
{'Calculate the total quantity of inventory that is past the expiry date for all products. [SEP] products'},1
{'Calculate the total quantity of inventory that is past the expiry date for all products. [SEP] order_items'},0
{'Calculate the total quantity of inventory that is past the expiry date for all products. [SEP] cart'},0
"{""Retrieve all the columns from the customerinfo table where the customer's preferred language is 'English'. [SEP] customers_loyalty_program""}",0
"{""Retrieve all the columns from the customerinfo table where the customer's preferred language is 'English'. [SEP] customerInfo""}",1
{'Find the total amount of all orders shipped to the city of New York and their corresponding product names [SEP] shipping'},1
{'Find the total amount of all orders shipped to the city of New York and their corresponding product names [SEP] orders'},1
{'Find the total amount of all orders shipped to the city of New York and their corresponding product names [SEP] order_items'},1
{'Find the total amount of all orders shipped to the city of New York and their corresponding product names [SEP] cart'},0
{'Find the total amount of all orders shipped to the city of New York and their corresponding product names [SEP] products'},0
{'Find the total amount of all orders shipped to the city of New York and their corresponding product names [SEP] inventory'},0
{'Find the total number of products in each cart for users who have opened their email and have a review rating greater than 3 [SEP] product_reviews_and_ratings'},1
{'Find the total number of products in each cart for users who have opened their email and have a review rating greater than 3 [SEP] cart'},1
{'Find the total number of products in each cart for users who have opened their email and have a review rating greater than 3 [SEP] shipping'},0
{'Find the total number of products in each cart for users who have opened their email and have a review rating greater than 3 [SEP] wishlist'},0
{'Find the total number of products in each cart for users who have opened their email and have a review rating greater than 3 [SEP] order_items'},0
{'Find the total number of products in each cart for users who have opened their email and have a review rating greater than 3 [SEP] products'},0
{'Find the total number of products in each cart for users who have opened their email and have a review rating greater than 3 [SEP] events'},1
{'Find the total number of products in each cart for users who have opened their email and have a review rating greater than 3 [SEP] customerInfo'},1
{'Get the product details and the average review rating for products that have been purchased by customers who have also opened an email. [SEP] product_reviews_and_ratings'},1
{'Get the product details and the average review rating for products that have been purchased by customers who have also opened an email. [SEP] products'},1
{'Get the product details and the average review rating for products that have been purchased by customers who have also opened an email. [SEP] shipping'},0
{'Get the product details and the average review rating for products that have been purchased by customers who have also opened an email. [SEP] cart'},0
{'Get the product details and the average review rating for products that have been purchased by customers who have also opened an email. [SEP] wishlist'},0
{'Get the product details and the average review rating for products that have been purchased by customers who have also opened an email. [SEP] order_items'},0
{'Get the product details and the average review rating for products that have been purchased by customers who have also opened an email. [SEP] events'},1
{'Get the product details and the average review rating for products that have been purchased by customers who have also opened an email. [SEP] customerInfo'},1
{'What are the total transaction amounts for each payment method used and the corresponding total billed amounts? [SEP] transactions_and_payments'},1
{'What are the total transaction amounts for each payment method used and the corresponding total billed amounts? [SEP] campaigns'},0
{'What are the total transaction amounts for each payment method used and the corresponding total billed amounts? [SEP] orders'},1
{'What are the total transaction amounts for each payment method used and the corresponding total billed amounts? [SEP] shipping'},0
{'List all customers who have a total loyalty points value greater than 1000 and are subscribed to the newsletter. [SEP] customers_loyalty_program'},1
{'List all customers who have a total loyalty points value greater than 1000 and are subscribed to the newsletter. [SEP] customerInfo'},1
{'List all customers who have a total loyalty points value greater than 1000 and are subscribed to the newsletter. [SEP] suppliers'},0
{'List all customers who have a total loyalty points value greater than 1000 and are subscribed to the newsletter. [SEP] transactions_and_payments'},0
{'Find all loyalty members who have never participated in exclusive beta testing but are eligible for special promotions. [SEP] customers_loyalty_program'},1
{'Find all loyalty members who have never participated in exclusive beta testing but are eligible for special promotions. [SEP] campaigns'},0
{'Find all loyalty members who have never participated in exclusive beta testing but are eligible for special promotions. [SEP] customerInfo'},1
{'Find all loyalty members who have never participated in exclusive beta testing but are eligible for special promotions. [SEP] suppliers'},0
"{'Retrieve a comprehensive list of products that have received reviews with a sentiment analysis score higher than 3.5, along with the average number of verified reviews and the total number of edits made to those reviews. Additionally, provide the product display name, primary material composition, and the estimated production cost per unit, considering only those products that have been reviewed more than 100 times. [SEP] product_reviews_and_ratings'}",1
"{'Retrieve a comprehensive list of products that have received reviews with a sentiment analysis score higher than 3.5, along with the average number of verified reviews and the total number of edits made to those reviews. Additionally, provide the product display name, primary material composition, and the estimated production cost per unit, considering only those products that have been reviewed more than 100 times. [SEP] products'}",1
"{'Retrieve a comprehensive list of products that have received reviews with a sentiment analysis score higher than 3.5, along with the average number of verified reviews and the total number of edits made to those reviews. Additionally, provide the product display name, primary material composition, and the estimated production cost per unit, considering only those products that have been reviewed more than 100 times. [SEP] inventory'}",0
"{'Retrieve a comprehensive list of products that have received reviews with a sentiment analysis score higher than 3.5, along with the average number of verified reviews and the total number of edits made to those reviews. Additionally, provide the product display name, primary material composition, and the estimated production cost per unit, considering only those products that have been reviewed more than 100 times. [SEP] suppliers'}",0
{'Find the total number of transactions for each campaign and the total revenue generated for each campaign. [SEP] campaigns'},1
{'Find the total number of transactions for each campaign and the total revenue generated for each campaign. [SEP] transactions_and_payments'},1
{'Find the total number of transactions for each campaign and the total revenue generated for each campaign. [SEP] orders'},1
{'Find the total number of transactions for each campaign and the total revenue generated for each campaign. [SEP] events'},0
{'Find the total number of transactions for each campaign and the total revenue generated for each campaign. [SEP] cart'},0
{'Find the total number of transactions for each campaign and the total revenue generated for each campaign. [SEP] customers_loyalty_program'},0
"{""Get the customer birthday special discount status and the order date for customers who have placed orders with a payment status of 'paid' and have participated in exclusive beta testing. [SEP] customers_loyalty_program""}",1
"{""Get the customer birthday special discount status and the order date for customers who have placed orders with a payment status of 'paid' and have participated in exclusive beta testing. [SEP] orders""}",1
"{""Get the customer birthday special discount status and the order date for customers who have placed orders with a payment status of 'paid' and have participated in exclusive beta testing. [SEP] shipping""}",0
"{""Get the customer birthday special discount status and the order date for customers who have placed orders with a payment status of 'paid' and have participated in exclusive beta testing. [SEP] transactions_and_payments""}",0
"{""Get the customer birthday special discount status and the order date for customers who have placed orders with a payment status of 'paid' and have participated in exclusive beta testing. [SEP] campaigns""}",0
"{""Get the customer birthday special discount status and the order date for customers who have placed orders with a payment status of 'paid' and have participated in exclusive beta testing. [SEP] customerInfo""}",1
{'Find all premium customers who have an active subscription and a wishlist with more than 1 item. [SEP] customers_loyalty_program'},0
{'Find all premium customers who have an active subscription and a wishlist with more than 1 item. [SEP] wishlist'},1
{'Find all premium customers who have an active subscription and a wishlist with more than 1 item. [SEP] customerInfo'},1
{'Find all premium customers who have an active subscription and a wishlist with more than 1 item. [SEP] cart'},0
{'Find the total number of reviews left by customers who have a non-premium account. [SEP] product_reviews_and_ratings'},1
{'Find the total number of reviews left by customers who have a non-premium account. [SEP] customers_loyalty_program'},0
{'Find the total number of reviews left by customers who have a non-premium account. [SEP] cart'},0
{'Find the total number of reviews left by customers who have a non-premium account. [SEP] customerInfo'},1
"{""What are the total amounts and shipping fees for orders placed by customers who have made previous purchases at least five times, and what are the associated review scores of the orders, grouped by the customer's identifier and the order's delivery date? [SEP] shipping""}",0
"{""What are the total amounts and shipping fees for orders placed by customers who have made previous purchases at least five times, and what are the associated review scores of the orders, grouped by the customer's identifier and the order's delivery date? [SEP] orders""}",1
"{""What are the total amounts and shipping fees for orders placed by customers who have made previous purchases at least five times, and what are the associated review scores of the orders, grouped by the customer's identifier and the order's delivery date? [SEP] product_reviews_and_ratings""}",1
"{""What are the total amounts and shipping fees for orders placed by customers who have made previous purchases at least five times, and what are the associated review scores of the orders, grouped by the customer's identifier and the order's delivery date? [SEP] transactions_and_payments""}",0
"{""What are the total amounts and shipping fees for orders placed by customers who have made previous purchases at least five times, and what are the associated review scores of the orders, grouped by the customer's identifier and the order's delivery date? [SEP] order_items""}",0
"{""What are the total amounts and shipping fees for orders placed by customers who have made previous purchases at least five times, and what are the associated review scores of the orders, grouped by the customer's identifier and the order's delivery date? [SEP] cart""}",0
"{""What are the total amounts and shipping fees for orders placed by customers who have made previous purchases at least five times, and what are the associated review scores of the orders, grouped by the customer's identifier and the order's delivery date? [SEP] events""}",1
"{""What are the total amounts and shipping fees for orders placed by customers who have made previous purchases at least five times, and what are the associated review scores of the orders, grouped by the customer's identifier and the order's delivery date? [SEP] customerInfo""}",1
{'Find the total number of customers who have more than 1000 accumulated loyalty points balance and are eligible for special promotions. [SEP] customers_loyalty_program'},1
{'Find the total number of customers who have more than 1000 accumulated loyalty points balance and are eligible for special promotions. [SEP] campaigns'},0
{'Find the total number of customers who have more than 1000 accumulated loyalty points balance and are eligible for special promotions. [SEP] customerInfo'},1
{'Find the total number of customers who have more than 1000 accumulated loyalty points balance and are eligible for special promotions. [SEP] cart'},0
{'What is the total quantity of products with a fragile item indicator of true and an available stock quantity greater than 1000? [SEP] inventory'},1
{'What is the total quantity of products with a fragile item indicator of true and an available stock quantity greater than 1000? [SEP] products'},1
{'What is the total quantity of products with a fragile item indicator of true and an available stock quantity greater than 1000? [SEP] suppliers'},0
{'What is the total quantity of products with a fragile item indicator of true and an available stock quantity greater than 1000? [SEP] order_items'},0
{'Get the details of all customers who have active subscription and are premium. [SEP] customers_loyalty_program'},1
{'Get the details of all customers who have active subscription and are premium. [SEP] customerInfo'},1
{'Get the details of all customers who have active subscription and are premium. [SEP] transactions_and_payments'},0
{'Get the details of all customers who have active subscription and are premium. [SEP] cart'},0
"{'Identify the top 5 products with the highest total refund amounts, considering only completed refund requests. [SEP] refunds_returns'}",1
"{'Identify the top 5 products with the highest total refund amounts, considering only completed refund requests. [SEP] product_reviews_and_ratings'}",0
"{'Identify the top 5 products with the highest total refund amounts, considering only completed refund requests. [SEP] order_items'}",0
"{'Identify the top 5 products with the highest total refund amounts, considering only completed refund requests. [SEP] products'}",1
{'What are the campaign names and the total amount of each order for all the orders? [SEP] campaigns'},1
{'What are the campaign names and the total amount of each order for all the orders? [SEP] orders'},1
{'What are the campaign names and the total amount of each order for all the orders? [SEP] shipping'},0
{'What are the campaign names and the total amount of each order for all the orders? [SEP] order_items'},0
{'Find the total revenue generated from campaigns that have generated more than $1000 in revenue and also list the average shipping cost for orders placed under these campaigns. [SEP] campaigns'},1
{'Find the total revenue generated from campaigns that have generated more than $1000 in revenue and also list the average shipping cost for orders placed under these campaigns. [SEP] shipping'},1
{'Find the total revenue generated from campaigns that have generated more than $1000 in revenue and also list the average shipping cost for orders placed under these campaigns. [SEP] orders'},1
{'Find the total revenue generated from campaigns that have generated more than $1000 in revenue and also list the average shipping cost for orders placed under these campaigns. [SEP] order_items'},0
{'Find the total revenue generated from campaigns that have generated more than $1000 in revenue and also list the average shipping cost for orders placed under these campaigns. [SEP] cart'},0
{'Find the total revenue generated from campaigns that have generated more than $1000 in revenue and also list the average shipping cost for orders placed under these campaigns. [SEP] transactions_and_payments'},0
"{'Retrieve the average sentiment analysis score of reviews for products that have had a promotional discount applied and were added to the wishlist within the last 90 days. Additionally, include the total number of reviews for these products and the average esthetic rating given by customers. [SEP] product_reviews_and_ratings'}",1
"{'Retrieve the average sentiment analysis score of reviews for products that have had a promotional discount applied and were added to the wishlist within the last 90 days. Additionally, include the total number of reviews for these products and the average esthetic rating given by customers. [SEP] wishlist'}",1
"{'Retrieve the average sentiment analysis score of reviews for products that have had a promotional discount applied and were added to the wishlist within the last 90 days. Additionally, include the total number of reviews for these products and the average esthetic rating given by customers. [SEP] cart'}",0
"{'Retrieve the average sentiment analysis score of reviews for products that have had a promotional discount applied and were added to the wishlist within the last 90 days. Additionally, include the total number of reviews for these products and the average esthetic rating given by customers. [SEP] customers_loyalty_program'}",0
"{'Retrieve the average sentiment analysis score of reviews for products that have had a promotional discount applied and were added to the wishlist within the last 90 days. Additionally, include the total number of reviews for these products and the average esthetic rating given by customers. [SEP] campaigns'}",0
"{'Retrieve the average sentiment analysis score of reviews for products that have had a promotional discount applied and were added to the wishlist within the last 90 days. Additionally, include the total number of reviews for these products and the average esthetic rating given by customers. [SEP] inventory'}",0
"{'Retrieve the average sentiment analysis score of reviews for products that have had a promotional discount applied and were added to the wishlist within the last 90 days. Additionally, include the total number of reviews for these products and the average esthetic rating given by customers. [SEP] products'}",1
"{'Retrieve the average sentiment analysis score of reviews for products that have had a promotional discount applied and were added to the wishlist within the last 90 days. Additionally, include the total number of reviews for these products and the average esthetic rating given by customers. [SEP] customerInfo'}",1
"{""What are the product names and their corresponding prices in the wishlist where the billing address city is 'New York' in the transactions table? [SEP] shipping""}",0
"{""What are the product names and their corresponding prices in the wishlist where the billing address city is 'New York' in the transactions table? [SEP] wishlist""}",1
"{""What are the product names and their corresponding prices in the wishlist where the billing address city is 'New York' in the transactions table? [SEP] cart""}",0
"{""What are the product names and their corresponding prices in the wishlist where the billing address city is 'New York' in the transactions table? [SEP] transactions_and_payments""}",1
"{'Retrieve the average price per unit of products in orders, along with the average discount applied per order item, for those items that have a return period of more than 30 days. [SEP] order_items'}",1
"{'Retrieve the average price per unit of products in orders, along with the average discount applied per order item, for those items that have a return period of more than 30 days. [SEP] cart'}",0
"{'Retrieve the average price per unit of products in orders, along with the average discount applied per order item, for those items that have a return period of more than 30 days. [SEP] shipping'}",0
"{'Retrieve the average price per unit of products in orders, along with the average discount applied per order item, for those items that have a return period of more than 30 days. [SEP] orders'}",1
"{'Retrieve the top 5 customers based on the total amount spent on orders, along with the number of orders and the average order value, filtering for orders placed on a desktop device. [SEP] orders'}",1
"{'Retrieve the top 5 customers based on the total amount spent on orders, along with the number of orders and the average order value, filtering for orders placed on a desktop device. [SEP] shipping'}",0
"{'Retrieve the top 5 customers based on the total amount spent on orders, along with the number of orders and the average order value, filtering for orders placed on a desktop device. [SEP] campaigns'}",0
"{'Retrieve the top 5 customers based on the total amount spent on orders, along with the number of orders and the average order value, filtering for orders placed on a desktop device. [SEP] events'}",1
"{'Retrieve the top 5 customers based on the total amount spent on orders, along with the number of orders and the average order value, filtering for orders placed on a desktop device. [SEP] cart'}",0
"{'Retrieve the top 5 customers based on the total amount spent on orders, along with the number of orders and the average order value, filtering for orders placed on a desktop device. [SEP] customerInfo'}",1
{'Retrieve the total transaction amount and final billed amount for all transactions where the transaction is marked as fraudulent and the total transaction amount is greater than 1000. [SEP] transactions_and_payments'},1
{'Retrieve the total transaction amount and final billed amount for all transactions where the transaction is marked as fraudulent and the total transaction amount is greater than 1000. [SEP] campaigns'},0
"{""Find all order IDs and their corresponding shipping costs where the delivery date is after '2020-01-01' and the shipping status is 'delivered'. [SEP] shipping""}",1
"{""Find all order IDs and their corresponding shipping costs where the delivery date is after '2020-01-01' and the shipping status is 'delivered'. [SEP] orders""}",1
"{""Find all order IDs and their corresponding shipping costs where the delivery date is after '2020-01-01' and the shipping status is 'delivered'. [SEP] order_items""}",0
"{""Find all order IDs and their corresponding shipping costs where the delivery date is after '2020-01-01' and the shipping status is 'delivered'. [SEP] transactions_and_payments""}",0
"{""Retrieve the total number of transactions, the total transaction amount, and the average transaction amount for each supplier's transactions. [SEP] suppliers""}",1
"{""Retrieve the total number of transactions, the total transaction amount, and the average transaction amount for each supplier's transactions. [SEP] transactions_and_payments""}",1
"{""Retrieve the total number of transactions, the total transaction amount, and the average transaction amount for each supplier's transactions. [SEP] shipping""}",0
"{""Retrieve the total number of transactions, the total transaction amount, and the average transaction amount for each supplier's transactions. [SEP] order_items""}",1
"{""Retrieve the total number of transactions, the total transaction amount, and the average transaction amount for each supplier's transactions. [SEP] customers_loyalty_program""}",0
"{""Retrieve the total number of transactions, the total transaction amount, and the average transaction amount for each supplier's transactions. [SEP] inventory""}",0
"{""Retrieve the total number of transactions, the total transaction amount, and the average transaction amount for each supplier's transactions. [SEP] cart""}",0
"{""Retrieve the total number of transactions, the total transaction amount, and the average transaction amount for each supplier's transactions. [SEP] campaigns""}",0
"{""Retrieve the total number of transactions, the total transaction amount, and the average transaction amount for each supplier's transactions. [SEP] orders""}",1
"{""Retrieve the total number of transactions, the total transaction amount, and the average transaction amount for each supplier's transactions. [SEP] products""}",1
{'Find the average income of customers who have a wishlist and have ordered a product at least once. [SEP] wishlist'},1
{'Find the average income of customers who have a wishlist and have ordered a product at least once. [SEP] order_items'},0
{'Find the average income of customers who have a wishlist and have ordered a product at least once. [SEP] cart'},0
{'Find the average income of customers who have a wishlist and have ordered a product at least once. [SEP] shipping'},0
{'Find the average income of customers who have a wishlist and have ordered a product at least once. [SEP] orders'},1
{'Find the average income of customers who have a wishlist and have ordered a product at least once. [SEP] customerInfo'},1
"{""Retrieve the total quantity of each product in the inventory with a stock status of 'available' and a stock threshold greater than or equal to 10. [SEP] inventory""}",1
"{""Retrieve the total quantity of each product in the inventory with a stock status of 'available' and a stock threshold greater than or equal to 10. [SEP] order_items""}",0
"{""Retrieve the total quantity of each product in the inventory with a stock status of 'available' and a stock threshold greater than or equal to 10. [SEP] products""}",1
"{""Retrieve the total quantity of each product in the inventory with a stock status of 'available' and a stock threshold greater than or equal to 10. [SEP] shipping""}",0
{'What are the total prices and product names of the order items for a specific order? [SEP] order_items'},1
{'What are the total prices and product names of the order items for a specific order? [SEP] shipping'},0
{'What are the total prices and product names of the order items for a specific order? [SEP] products'},0
{'What are the total prices and product names of the order items for a specific order? [SEP] orders'},1
{'Find the total revenue generated by all campaigns and the total cost per acquisition [SEP] campaigns'},1
{'Find the total revenue generated by all campaigns and the total cost per acquisition [SEP] orders'},1
{'Find the total revenue generated by all campaigns and the total cost per acquisition [SEP] customers_loyalty_program'},0
{'Find the total revenue generated by all campaigns and the total cost per acquisition [SEP] cart'},0
{'Find the total revenue generated by all campaigns and the total cost per acquisition [SEP] events'},0
{'Find the total revenue generated by all campaigns and the total cost per acquisition [SEP] transactions_and_payments'},1
"{""Find the total cart value and the event type for each cart status where the cart status is 'active' and the event type is 'checkout' [SEP] events""}",1
"{""Find the total cart value and the event type for each cart status where the cart status is 'active' and the event type is 'checkout' [SEP] shipping""}",0
"{""Find the total cart value and the event type for each cart status where the cart status is 'active' and the event type is 'checkout' [SEP] cart""}",1
"{""Find the total cart value and the event type for each cart status where the cart status is 'active' and the event type is 'checkout' [SEP] orders""}",0
{'List the details of all cart items that have a total price of more than $100. [SEP] order_items'},0
{'List the details of all cart items that have a total price of more than $100. [SEP] cart'},1
{'Show all products in the cart for the user with user id 123. [SEP] cart'},1
{'Show all products in the cart for the user with user id 123. [SEP] wishlist'},0
{'Show all products in the cart for the user with user id 123. [SEP] order_items'},0
{'Show all products in the cart for the user with user id 123. [SEP] shipping'},0
{'Show all products in the cart for the user with user id 123. [SEP] products'},1
{'Show all products in the cart for the user with user id 123. [SEP] customerInfo'},1
"{""For each product in the cart, list the product display name, price per unit in the cart, and the total number of units ordered, along with the customer's review sentiment score if available. [SEP] cart""}",1
"{""For each product in the cart, list the product display name, price per unit in the cart, and the total number of units ordered, along with the customer's review sentiment score if available. [SEP] product_reviews_and_ratings""}",1
"{""For each product in the cart, list the product display name, price per unit in the cart, and the total number of units ordered, along with the customer's review sentiment score if available. [SEP] order_items""}",0
"{""For each product in the cart, list the product display name, price per unit in the cart, and the total number of units ordered, along with the customer's review sentiment score if available. [SEP] shipping""}",0
"{""For each product in the cart, list the product display name, price per unit in the cart, and the total number of units ordered, along with the customer's review sentiment score if available. [SEP] products""}",1
"{""For each product in the cart, list the product display name, price per unit in the cart, and the total number of units ordered, along with the customer's review sentiment score if available. [SEP] wishlist""}",0
{'What is the total discount amount redeemed by all customers who are eligible for special promotions and have accumulated more than 1000 loyalty points? [SEP] customers_loyalty_program'},1
{'What is the total discount amount redeemed by all customers who are eligible for special promotions and have accumulated more than 1000 loyalty points? [SEP] campaigns'},0
{'What is the total discount amount redeemed by all customers who are eligible for special promotions and have accumulated more than 1000 loyalty points? [SEP] cart'},0
{'What is the total discount amount redeemed by all customers who are eligible for special promotions and have accumulated more than 1000 loyalty points? [SEP] transactions_and_payments'},1
{'What is the total discount amount redeemed by all customers who are eligible for special promotions and have accumulated more than 1000 loyalty points? [SEP] suppliers'},0
{'What is the total discount amount redeemed by all customers who are eligible for special promotions and have accumulated more than 1000 loyalty points? [SEP] customerInfo'},1
"{""Find all the users whose cart status is not 'abandoned' and who have more than one item in their cart with the same product ID. For these users, calculate the total price of the items in their cart and the total price of the items in their wishlist, as well as the average price per unit of the items in their cart. Also, find the average price per unit of the items in their wishlist and the number of wishlist items that are currently in stock. [SEP] cart""}",1
"{""Find all the users whose cart status is not 'abandoned' and who have more than one item in their cart with the same product ID. For these users, calculate the total price of the items in their cart and the total price of the items in their wishlist, as well as the average price per unit of the items in their cart. Also, find the average price per unit of the items in their wishlist and the number of wishlist items that are currently in stock. [SEP] order_items""}",0
"{""Find all the users whose cart status is not 'abandoned' and who have more than one item in their cart with the same product ID. For these users, calculate the total price of the items in their cart and the total price of the items in their wishlist, as well as the average price per unit of the items in their cart. Also, find the average price per unit of the items in their wishlist and the number of wishlist items that are currently in stock. [SEP] wishlist""}",1
"{""Find all the users whose cart status is not 'abandoned' and who have more than one item in their cart with the same product ID. For these users, calculate the total price of the items in their cart and the total price of the items in their wishlist, as well as the average price per unit of the items in their cart. Also, find the average price per unit of the items in their wishlist and the number of wishlist items that are currently in stock. [SEP] shipping""}",0
"{""Find all the users whose cart status is not 'abandoned' and who have more than one item in their cart with the same product ID. For these users, calculate the total price of the items in their cart and the total price of the items in their wishlist, as well as the average price per unit of the items in their cart. Also, find the average price per unit of the items in their wishlist and the number of wishlist items that are currently in stock. [SEP] inventory""}",1
"{""Find all the users whose cart status is not 'abandoned' and who have more than one item in their cart with the same product ID. For these users, calculate the total price of the items in their cart and the total price of the items in their wishlist, as well as the average price per unit of the items in their cart. Also, find the average price per unit of the items in their wishlist and the number of wishlist items that are currently in stock. [SEP] products""}",1
"{""Find all the users whose cart status is not 'abandoned' and who have more than one item in their cart with the same product ID. For these users, calculate the total price of the items in their cart and the total price of the items in their wishlist, as well as the average price per unit of the items in their cart. Also, find the average price per unit of the items in their wishlist and the number of wishlist items that are currently in stock. [SEP] product_reviews_and_ratings""}",0
"{""Find all the users whose cart status is not 'abandoned' and who have more than one item in their cart with the same product ID. For these users, calculate the total price of the items in their cart and the total price of the items in their wishlist, as well as the average price per unit of the items in their cart. Also, find the average price per unit of the items in their wishlist and the number of wishlist items that are currently in stock. [SEP] refunds_returns""}",0
"{""Find all the users whose cart status is not 'abandoned' and who have more than one item in their cart with the same product ID. For these users, calculate the total price of the items in their cart and the total price of the items in their wishlist, as well as the average price per unit of the items in their cart. Also, find the average price per unit of the items in their wishlist and the number of wishlist items that are currently in stock. [SEP] orders""}",0
"{""Find all the users whose cart status is not 'abandoned' and who have more than one item in their cart with the same product ID. For these users, calculate the total price of the items in their cart and the total price of the items in their wishlist, as well as the average price per unit of the items in their cart. Also, find the average price per unit of the items in their wishlist and the number of wishlist items that are currently in stock. [SEP] customerInfo""}",1
"{""What are the total loyalty points earned by loyalty members who enrolled after '2020-01-01', and what is their average spending threshold? [SEP] customers_loyalty_program""}",1
"{""What are the total loyalty points earned by loyalty members who enrolled after '2020-01-01', and what is their average spending threshold? [SEP] campaigns""}",0
"{""What are the total loyalty points earned by loyalty members who enrolled after '2020-01-01', and what is their average spending threshold? [SEP] transactions_and_payments""}",1
"{""What are the total loyalty points earned by loyalty members who enrolled after '2020-01-01', and what is their average spending threshold? [SEP] customerInfo""}",1
"{""What are the total loyalty points earned by loyalty members who enrolled after '2020-01-01', and what is their average spending threshold? [SEP] cart""}",0
"{""What are the total loyalty points earned by loyalty members who enrolled after '2020-01-01', and what is their average spending threshold? [SEP] events""}",0
"{""What are the total loyalty points earned by loyalty members who enrolled after '2020-01-01', and what is their average spending threshold? [SEP] product_reviews_and_ratings""}",0
"{""What are the total loyalty points earned by loyalty members who enrolled after '2020-01-01', and what is their average spending threshold? [SEP] suppliers""}",0
"{""What are the total loyalty points earned by loyalty members who enrolled after '2020-01-01', and what is their average spending threshold? [SEP] orders""}",1
"{""What are the total loyalty points earned by loyalty members who enrolled after '2020-01-01', and what is their average spending threshold? [SEP] order_items""}",1
"{""Get the details of all campaigns that have a target audience of 'young adults' and also find the names of suppliers who have supplied products in these campaigns with the quantity supplied. [SEP] campaigns""}",1
"{""Get the details of all campaigns that have a target audience of 'young adults' and also find the names of suppliers who have supplied products in these campaigns with the quantity supplied. [SEP] suppliers""}",1
"{""Get the details of all campaigns that have a target audience of 'young adults' and also find the names of suppliers who have supplied products in these campaigns with the quantity supplied. [SEP] products""}",1
"{""Get the details of all campaigns that have a target audience of 'young adults' and also find the names of suppliers who have supplied products in these campaigns with the quantity supplied. [SEP] product_reviews_and_ratings""}",0
"{""Get the details of all campaigns that have a target audience of 'young adults' and also find the names of suppliers who have supplied products in these campaigns with the quantity supplied. [SEP] inventory""}",1
"{""Get the details of all campaigns that have a target audience of 'young adults' and also find the names of suppliers who have supplied products in these campaigns with the quantity supplied. [SEP] transactions_and_payments""}",0
"{""Get the details of all campaigns that have a target audience of 'young adults' and also find the names of suppliers who have supplied products in these campaigns with the quantity supplied. [SEP] customers_loyalty_program""}",0
"{""Get the details of all campaigns that have a target audience of 'young adults' and also find the names of suppliers who have supplied products in these campaigns with the quantity supplied. [SEP] orders""}",1
"{""Get the details of all campaigns that have a target audience of 'young adults' and also find the names of suppliers who have supplied products in these campaigns with the quantity supplied. [SEP] shipping""}",0
"{""Get the details of all campaigns that have a target audience of 'young adults' and also find the names of suppliers who have supplied products in these campaigns with the quantity supplied. [SEP] cart""}",0
"{""Get the details of all campaigns that have a target audience of 'young adults' and also find the names of suppliers who have supplied products in these campaigns with the quantity supplied. [SEP] events""}",0
"{""Get the details of all campaigns that have a target audience of 'young adults' and also find the names of suppliers who have supplied products in these campaigns with the quantity supplied. [SEP] order_items""}",1
{'What is the total reach of each campaign and the total number of reviews submitted by each customer? [SEP] campaigns'},1
{'What is the total reach of each campaign and the total number of reviews submitted by each customer? [SEP] product_reviews_and_ratings'},1
{'What is the total reach of each campaign and the total number of reviews submitted by each customer? [SEP] orders'},0
{'What is the total reach of each campaign and the total number of reviews submitted by each customer? [SEP] events'},0
{'What is the total reach of each campaign and the total number of reviews submitted by each customer? [SEP] customers_loyalty_program'},0
{'What is the total reach of each campaign and the total number of reviews submitted by each customer? [SEP] customerInfo'},1
"{""What are the order ids, customer ids, customer names, customer emails, customer phone numbers, order dates, total prices, discounts applied, tax amounts, shipping fees, estimated delivery dates, and cart statuses of customers who have made orders with total prices greater than 100, discounts applied greater than 10, tax amounts greater than 5, shipping fees greater than 10, and estimated delivery dates within the next 30 days, who are also eligible for special promotions, have loyalty points greater than 1000, have active subscriptions, are not premium, have a gender of 'M', an income greater than 50000, and an average spent per order greater than 100? [SEP] customers_loyalty_program""}",1
